each generation's max average throughput
552.235352,572.524902,572.524902,572.524902,572.524902,572.524902,577.250122,577.250122,577.250122,577.250122,577.250122,577.250122,577.250122,582.789246,582.789246,582.789246,582.789246,586.516479,586.516479,586.516479,590.281189,590.281189,590.281189,590.281189,590.281189,590.281189,590.281189,590.281189,590.281189,590.281189,590.281189,590.281189,590.281189,590.281189,590.281189,590.281189,590.281189,590.281189,590.281189,590.281189,590.296021,590.296021,590.296021,590.296021,590.296021,590.296021,590.296021,590.296021,590.296021,597.190735,597.190735,597.190735,597.190735,597.190735,597.190735,597.190735,597.190735,597.190735,597.190735,597.190735,597.190735,597.190735,597.190735,597.190735,598.127991,598.127991,598.127991,598.127991,598.127991,598.127991,598.127991,598.127991,601.185486,601.185486,601.185486,601.185486,601.185486,601.185486,601.185486,601.185486,601.185486,601.185486,601.185486,601.185486,601.185486,601.185486,601.185486,601.362854,601.362854,601.362854,601.362854,601.362854,601.362854,601.362854,601.362854,601.362854,601.362854,601.362854,601.362854,601.362854,


the 1st max average throughput times

BS TX power
MBS area 1,MBS area 2,MBS area 3,MBS area 4,CBSD 1,CBSD 2,CBSD 3,CBSD 4,CBSD 5,CBSD 6,CBSD 7,CBSD 8,CBSD 9,CBSD 10,CBSD 11,CBSD 12,CBSD 13,CBSD 14,CBSD 15,CBSD 16,CBSD 17,CBSD 18,CBSD 19,CBSD 20,CBSD 21,CBSD 22,CBSD 23,CBSD 24,CBSD 25,
5.000,5.000,5.000,10.000,0.000,0.000,0.875,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.750,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.625,

max average throughput
441.523499

x,y,area,be blocked (1 : NLOS / 0 : LOS),be blocked number (>=1 : CBSD(x) / 0 : no),connect bs number (>=1 : CBSD / 0 : MBS),throughput (unit : M bps)
1277,1145,1,0,0,0,731.531494
-436,1146,2,0,0,0,808.733398
-986,-529,3,0,0,0,854.250183
1977,-811,4,1,0,23,38.292252
1952,1734,1,1,0,18,28.269131
-203,929,2,1,0,18,50.427700
-1034,-1395,3,0,0,0,727.997253
984,-1943,4,0,0,0,644.100586
1657,297,1,1,0,6,41.114342
-1214,463,2,0,0,0,792.076904
-279,-1024,3,0,0,0,869.464844
180,-1942,4,1,0,23,48.641689
1896,607,1,1,0,18,29.472904
-643,1625,2,0,0,0,707.029907
-1315,-1165,3,1,0,24,81.495476
1819,-1985,4,1,0,23,36.853519
621,1144,1,0,0,0,810.738892
-1355,422,2,1,0,24,41.450497
-318,-1951,3,0,0,0,690.870667
1482,-1956,4,1,0,23,43.395039
691,1947,1,0,0,0,678.241150
-196,324,2,0,0,0,1147.273071
-1071,-1581,3,1,0,24,62.661598
1565,-1479,4,0,0,0,647.349854
845,933,1,1,0,18,68.903427
-1448,1969,2,1,0,18,20.526224
-672,-507,3,0,0,0,936.198730
347,-472,4,0,0,0,1021.438354
643,1181,1,1,0,18,101.308144
-801,206,2,0,0,0,922.053345
-1550,-1457,3,0,0,0,669.882935
1235,-1528,4,0,0,0,673.525940
1312,1278,1,1,0,18,47.077259
-1951,535,2,0,0,0,665.165344
-646,-1827,3,0,0,0,696.558777
1661,-1363,4,0,0,0,647.965820
1976,387,1,0,0,0,685.594482
-1443,211,2,0,0,0,758.910828
-208,-145,3,0,0,0,1282.238892
1991,-1024,4,0,0,0,636.232605
1392,560,1,0,0,0,769.912781
-153,576,2,1,0,0,84.982353
-279,-1750,3,0,0,0,722.168091
1132,-1934,4,0,0,0,635.973755
115,808,1,1,0,18,61.561703
-1672,1106,2,0,0,0,667.764893
-537,-29,3,0,0,0,1065.361084
494,-1180,4,0,0,0,796.548645
1354,1299,1,1,0,18,45.458584
-1331,940,2,0,0,0,727.083191
-1981,-1180,3,0,0,0,646.873962
1905,-1146,4,0,0,0,638.246216
522,148,1,0,0,0,1062.802612
-634,872,2,0,0,0,845.733765
-1815,-1644,3,1,0,24,48.732716
1264,-802,4,0,0,0,751.409607
1489,1821,1,0,0,0,641.184570
-1942,1119,2,0,0,0,635.924194
-890,-1502,3,0,0,0,726.440613
485,-1354,4,0,0,0,762.895203
1389,1667,1,0,0,0,664.224121
-1602,632,2,0,0,0,711.228882
-1172,-913,3,0,0,0,772.753967
1257,-1625,4,1,0,23,56.612759
1038,1243,1,0,0,0,748.006775
-1247,1301,2,1,0,21,33.779396
-793,-1319,3,1,0,24,72.928032
923,-557,4,0,0,0,845.753723
1378,597,1,0,0,0,769.656006
-1158,290,2,0,0,0,816.427124
-200,-1446,3,1,0,24,50.414997
1220,-1363,4,0,0,0,693.955017
601,269,1,0,0,0,1006.993713
-1725,275,2,0,0,0,707.162476
-135,-62,3,0,0,0,1436.480835
1151,-283,4,0,0,0,818.476929
141,1169,1,0,0,0,839.580627
-505,1619,2,0,0,0,715.625244
-1556,-1132,3,0,0,0,698.580750
689,-805,4,1,0,23,79.059059
653,1452,1,0,0,0,752.891479
-1102,1641,2,0,0,0,671.786438
-928,-1944,3,0,0,0,666.298767
899,-1232,4,0,0,0,746.060730
677,490,1,0,0,0,938.288269
-1357,786,2,0,0,0,738.072754
-1799,-1487,3,1,0,24,52.258854
1112,-1729,4,0,0,0,660.585999
1572,220,1,0,0,0,753.750549
-1713,1720,2,0,0,0,613.203125
-392,-123,3,1,0,0,192.553345
1736,-1442,4,0,0,0,633.965027
892,1579,1,1,0,18,57.787029
-149,471,2,0,0,0,1070.592285
-325,-786,3,1,0,24,60.335159
441,-1395,4,0,0,0,757.986816
1523,585,1,1,0,6,48.223454
-1024,1446,2,0,0,0,703.080383
-1094,-1040,3,0,0,0,768.190369
452,-1395,4,0,0,0,757.329773
1439,320,1,1,0,18,34.512558
-1880,1666,2,0,0,0,603.480164
-1926,-1378,3,1,0,24,50.792988
598,-1457,4,1,0,23,82.952461
1487,1083,1,0,0,0,711.459839
-989,1571,2,0,0,0,689.742188
-1400,-136,3,0,0,0,788.461731
1994,-1051,4,0,0,0,634.312988
1779,178,1,0,0,0,719.627136
-98,594,2,0,0,0,1013.572937
-852,-580,3,0,0,0,877.899658
59,-390,4,1,0,0,191.357269
1789,1299,1,1,0,18,33.513508
-56,1401,2,0,0,0,770.198792
-737,-205,3,0,0,0,963.772888
948,-1926,4,0,0,0,648.228943
1730,1430,1,0,0,0,654.563599
-558,310,2,0,0,0,996.695618
-94,-1628,3,0,0,0,746.011841
62,-678,4,0,0,0,978.117065
476,1721,1,1,0,18,58.307346
-8,1393,2,0,0,0,772.067810
-1161,-1353,3,0,0,0,720.435913
1387,-707,4,0,0,0,740.165527
11,908,1,1,0,18,59.754684
-487,1915,2,0,0,0,671.892090
-1591,-1146,3,0,0,0,693.193604
967,-1477,4,0,0,0,704.127441
447,893,1,0,0,0,886.995361
-675,1653,2,1,0,21,38.877583
-1796,-889,3,1,0,24,59.821159
559,-1367,4,1,0,23,90.113319
671,1675,1,1,0,18,59.382488
-602,112,2,1,0,0,79.883186
-123,-1196,3,1,0,23,52.675522
1229,-605,4,0,0,0,776.887024
1758,1506,1,0,0,0,645.755920
-1747,845,2,0,0,0,677.049011
-910,-1095,3,1,0,24,95.601891
553,-149,4,0,0,0,1027.960938
566,510,1,0,0,0,964.944336
-585,412,2,0,0,0,963.794373
-920,-1589,3,0,0,0,711.999817
528,-1389,4,0,0,0,753.524902
1606,1853,1,1,0,18,33.229927
-1812,1543,2,0,0,0,618.830872
-350,-1384,3,0,0,0,784.208313
1165,-1664,4,0,0,0,664.001099
1392,1705,1,0,0,0,660.143494
-1722,1775,2,0,0,0,607.919189
-95,-1337,3,0,0,0,802.319641
860,-584,4,1,0,23,62.661625
4,1956,1,0,0,0,693.889160
-1239,1641,2,0,0,0,660.518005
-330,-87,3,0,0,0,1196.524658
103,-1732,4,1,0,23,52.562790
729,1020,1,0,0,0,821.531189
-1405,1416,2,0,0,0,669.184631
-1711,-293,3,0,0,0,728.083435
1844,-315,4,0,0,0,687.542542
673,274,1,0,0,0,978.591492
-312,1351,2,1,0,18,46.544609
-841,-452,3,0,0,0,899.927673
1791,-386,4,1,0,23,37.985683
1044,1403,1,0,0,0,725.959961
-1980,671,2,0,0,0,655.780945
-298,-1551,3,0,0,0,755.191711
996,-293,4,1,0,23,49.401424
284,258,1,0,0,0,1162.731445
-1490,622,2,0,0,0,729.708130
-7,-1446,3,0,0,0,780.520081
1699,-1155,4,0,0,0,660.767334
525,1683,1,0,0,0,723.646362
-1126,1060,2,0,0,0,742.080139
-1766,-280,3,0,0,0,719.598694
469,-115,4,0,0,0,1077.153320
1334,708,1,1,0,6,68.807228
-127,87,2,0,0,0,1406.943359
-1947,-436,3,0,0,0,688.208984
1773,-1214,4,1,0,23,44.540859
82,508,1,0,0,0,1078.081421
-785,950,2,1,0,21,82.635567
-1356,-1967,3,0,0,0,636.754150
1302,-722,4,0,0,0,752.981201
1936,545,1,0,0,0,685.920105
-721,1970,2,1,0,18,29.978392
-1253,-1282,3,1,0,24,76.960228
15,-1743,4,0,0,0,707.772766
557,978,1,1,0,18,94.530388
-335,1409,2,0,0,0,760.899414
-1806,-704,3,0,0,0,696.482056
1964,-107,4,0,0,0,673.203064
1342,1271,1,0,0,0,710.097412
-1482,289,2,0,0,0,748.937561
-1222,-987,3,0,0,0,756.750732
338,-1336,4,0,0,0,775.162231
1476,1681,1,0,0,0,655.514893
-583,30,2,0,0,0,1022.451538
-301,-1896,3,1,0,24,44.007847
861,-949,4,0,0,0,796.067749
384,967,1,0,0,0,875.182922
-1095,1670,2,1,0,21,31.362659
-822,-1350,3,0,0,0,754.974426
819,-788,4,0,0,0,830.555115
1662,1491,1,0,0,0,656.058044
-1059,881,2,0,0,0,775.275513
-1142,-934,3,1,0,24,123.993889
376,-662,4,1,0,23,62.855507
591,512,1,0,0,0,957.455078
-1882,1812,2,1,0,24,21.024986
-246,-481,3,0,0,0,1064.037598
1319,-66,4,0,0,0,787.392456
483,561,1,0,0,0,973.232788
-1410,1464,2,0,0,0,663.818726
-601,-491,3,0,0,0,959.625793
192,-372,4,1,0,0,172.895599
1918,548,1,0,0,0,688.276550
-1724,1965,2,0,0,0,592.165405
-1415,-1017,3,1,0,24,80.783974
235,-600,4,0,0,0,993.976440
1161,1277,1,1,0,18,53.223957
-1699,926,2,1,0,24,31.074333
-1803,-497,3,1,0,24,55.609875
18,-1908,4,1,0,23,46.350132
211,422,1,0,0,0,1103.103760
-1026,260,2,0,0,0,851.036682
-1639,-1156,3,0,0,0,686.716614
716,-1846,4,0,0,0,671.308716
1033,955,1,0,0,0,788.416809
-1367,1215,2,0,0,0,694.008850
-1243,-520,3,0,0,0,800.819214
746,-1507,4,0,0,0,718.067810
281,790,1,0,0,0,937.335999
-614,19,2,1,0,0,79.295586
-1561,-1102,3,0,0,0,700.583374
1880,-1031,4,0,0,0,648.564270
1792,1872,1,0,0,0,613.603638
-1244,293,2,0,0,0,796.816711
-109,-1862,3,0,0,0,707.500366
1366,-1449,4,0,0,0,669.671082
435,1257,1,0,0,0,804.521973
-1503,580,2,0,0,0,730.346069
-1527,-1396,3,1,0,24,62.349503
475,-1019,4,0,0,0,833.674866
421,1257,1,1,0,18,104.334579
-358,961,2,1,0,18,45.052624
-1761,-970,3,0,0,0,686.029907
1474,-1580,4,0,0,0,646.356567
1048,1316,1,0,0,0,737.076416
-19,159,2,0,0,0,1395.569702
-343,-774,3,1,0,24,61.014248
79,-750,4,0,0,0,948.642883
225,262,1,0,0,0,1193.098145
-1126,1486,2,0,0,0,688.506042
-542,-631,3,0,0,0,939.635803
691,-880,4,0,0,0,835.058960
1854,67,1,0,0,0,709.036438
-1636,137,2,0,0,0,724.934692
-1433,-1274,3,1,0,24,70.238998
303,-1226,4,0,0,0,800.244385
868,667,1,0,0,0,860.560791
-1820,1576,2,0,0,0,615.553833
-289,-330,3,0,0,0,1124.116211
601,-1181,4,0,0,0,786.420410
1361,152,1,1,0,6,51.153652
-117,756,2,0,0,0,944.526672
-348,-744,3,0,0,0,943.280273
288,-1117,4,0,0,0,826.285156
1285,222,1,0,0,0,810.219666
-1018,685,2,0,0,0,808.529114
-1614,-1837,3,1,0,24,47.980846
1422,-1245,4,1,0,23,56.552738
703,811,1,0,0,0,866.241577
-1670,987,2,0,0,0,677.161499
-1188,-141,3,0,0,0,835.008179
1930,-641,4,0,0,0,663.667175
578,1650,1,0,0,0,726.042542
-609,55,2,0,0,0,1009.083496
-1384,-1285,3,1,0,24,71.784882
1306,-1209,4,0,0,0,701.817139
1427,1873,1,1,0,18,36.368080
-371,716,2,0,0,0,929.339111
-1615,-235,3,0,0,0,745.783813
705,-1295,4,0,0,0,755.755432
49,1510,1,0,0,0,767.934387
-485,1718,2,1,0,18,37.344677
-913,-1727,3,0,0,0,694.258179
373,-627,4,1,0,23,61.253387
82,1004,1,0,0,0,884.493469
-323,546,2,0,0,0,998.482178
-1175,-181,3,0,0,0,836.812195
413,-38,4,0,0,0,1121.027954
535,1147,1,0,0,0,818.813416
-300,1833,2,1,0,18,39.643299
-1058,-393,3,1,0,24,71.947586
1888,-1877,4,0,0,0,586.983337
709,192,1,1,0,0,57.505203
-1375,580,2,1,0,24,38.165558
-603,-1741,3,0,0,0,711.010498
1075,-773,4,0,0,0,786.650269
557,1857,1,0,0,0,696.427002
-793,1647,2,0,0,0,694.156677
-1938,-1356,3,1,0,24,50.783421
1963,-359,4,0,0,0,669.070984
1300,969,1,0,0,0,747.653442
-171,1543,2,0,0,0,740.968262
-1691,-1197,3,0,0,0,677.439514
937,-1513,4,1,0,23,73.377861
112,705,1,0,0,0,983.713196
-1849,1975,2,0,0,0,582.421936
-963,-728,3,0,0,0,832.406311
1692,-1938,4,0,0,0,596.696167
323,474,1,0,0,0,1046.774170
-1350,874,2,0,0,0,730.845703
-250,-1099,3,1,0,24,56.709606
430,-1997,4,0,0,0,662.390930
1674,1180,1,0,0,0,680.728394
-434,243,2,0,0,0,1068.618896
-284,-102,3,0,0,0,1232.022583
1721,-488,4,0,0,0,700.348206
2,1920,1,0,0,0,699.206848
-1837,1857,2,0,0,0,592.381226
-154,-1993,3,1,0,23,41.386280
1256,-506,4,0,0,0,780.208252
940,211,1,0,0,0,897.339294
-784,1817,2,1,0,18,30.434057
-1124,-235,3,0,0,0,846.797485
760,-1267,4,0,0,0,755.173035
1567,65,1,0,0,0,757.201477
-1402,447,2,0,0,0,756.326660
-1836,-1439,3,0,0,0,643.563232
1646,-73,4,1,0,6,36.438652
1252,712,1,0,0,0,781.659058
-1735,319,2,0,0,0,704.340210
-204,-199,3,0,0,0,1248.522949
360,-1643,4,1,0,23,63.038139
655,579,1,0,0,0,925.312317
-705,53,2,1,0,0,56.616615
-482,-486,3,0,0,0,995.817322
1233,-1597,4,0,0,0,665.932678
1656,993,1,0,0,0,697.586060
-1630,382,2,0,0,0,719.327087
-598,-34,3,0,0,0,1034.292480
954,-567,4,0,0,0,837.407532
1909,0,1,0,0,0,700.851929
-1037,156,2,0,0,0,853.703247
-739,-195,3,0,0,0,964.031311
28,-1787,4,0,0,0,700.609253
1697,1956,1,0,0,0,613.813477
-1249,950,2,0,0,0,737.883057
-1083,-369,3,0,0,0,847.843567
650,-696,4,0,0,0,881.442627
1461,1695,1,0,0,0,655.423645
-300,333,2,0,0,0,1098.650024
-1002,-525,3,0,0,0,851.113770
1481,-1502,4,1,0,23,51.613819
1353,949,1,0,0,0,742.180176
-455,954,2,0,0,0,851.439819
-1722,-1107,3,0,0,0,680.863037
1048,-1379,4,0,0,0,709.590942
115,113,1,0,0,0,1412.866211
-485,828,2,1,0,21,66.756172
-1881,-1804,3,1,0,24,44.455151
933,-528,4,0,0,0,847.360291
397,757,1,1,0,18,69.003777
-1288,1068,2,0,0,0,719.493469
-1517,-260,3,0,0,0,762.601440
73,-1334,4,0,0,0,784.073547
1816,570,1,1,0,18,30.603670
-437,143,2,1,0,0,145.786057
-48,-183,3,1,0,0,489.053101
1322,-611,4,0,0,0,759.300354
859,1593,1,0,0,0,716.129089
-283,106,2,1,0,0,283.865387
-1658,-1280,3,1,0,24,61.064697
1845,-1323,4,1,0,23,42.316669
370,874,1,1,0,18,78.038612
-872,799,2,0,0,0,819.103088
-1994,-340,3,0,0,0,684.284973
1343,-1505,4,0,0,0,666.003662
1246,40,1,1,0,23,38.414124
-909,1880,2,0,0,0,656.106689
-1989,-333,3,1,0,24,47.889744
198,-1580,4,1,0,23,59.826096
1423,1913,1,0,0,0,637.338013
-658,430,2,0,0,0,936.708374
-1344,-68,3,0,0,0,801.174927
461,-1576,4,0,0,0,724.879822
1928,1309,1,0,0,0,643.850830
-735,1910,2,0,0,0,661.864319
-1096,-1658,3,0,0,0,689.317505
394,-384,4,1,0,0,101.419930
258,1736,1,0,0,0,724.936462
-644,1518,2,1,0,21,45.772121
-275,-1567,3,0,0,0,753.095398
251,-569,4,0,0,0,1004.210999
961,1159,1,0,0,0,768.925354
-1630,1758,2,0,0,0,616.754333
-1096,-1284,3,0,0,0,736.081116
1911,-246,4,1,0,23,34.315628
1357,519,1,0,0,0,779.163452
-981,138,2,0,0,0,870.080994
-191,-345,3,0,0,0,1154.834473
400,-708,4,0,0,0,926.930176
1375,186,1,0,0,0,792.383301
-1591,1213,2,0,0,0,668.340881
-1586,-1793,3,0,0,0,636.195312
200,-1353,4,0,0,0,777.336060
1440,777,1,1,0,6,53.817337
-587,676,2,0,0,0,899.223938
-1039,-1071,3,0,0,0,771.497009
1889,-169,4,0,0,0,683.619446
144,596,1,0,0,0,1027.544800
-1937,1121,2,0,0,0,636.347778
-602,-108,3,1,0,0,88.623512
1839,-1769,4,0,0,0,599.019287
129,1164,1,0,0,0,841.135437
-1200,618,2,1,0,24,37.969219
-491,-1295,3,0,0,0,792.915344
592,-1121,4,1,0,23,114.843185
926,252,1,1,0,6,43.609100
-14,1360,2,0,0,0,778.942932
-107,-1978,3,0,0,0,690.271240
1445,-679,4,0,0,0,732.929077
811,726,1,0,0,0,862.193115
-1909,1097,2,0,0,0,641.002991
-1586,-418,3,0,0,0,744.354492
1823,-955,4,0,0,0,660.269897
1924,453,1,1,0,18,27.916977
-1375,1285,2,1,0,21,31.202122
-1619,-1922,3,0,0,0,622.350281
419,-371,4,0,0,0,1034.620239
204,926,1,0,0,0,901.914551
-1467,361,2,0,0,0,748.776245
-63,-1308,3,0,0,0,809.013916
1821,-1958,4,0,0,0,585.745850
1388,1874,1,0,0,0,643.646912
-1728,272,2,1,0,24,41.511169
-1056,-1183,3,0,0,0,754.033142
1631,-1680,4,0,0,0,623.469788
1573,1037,1,0,0,0,704.616638
-722,874,2,0,0,0,831.285522
-517,-1398,3,1,0,24,60.525757
120,-1703,4,0,0,0,713.724243
602,926,1,0,0,0,857.994019
-470,1498,2,1,0,21,42.147537
-78,-153,3,1,0,0,529.717651
1036,-1283,4,0,0,0,723.657715
300,376,1,1,0,0,145.622833
-1323,1657,2,0,0,0,651.745972
-1450,-788,3,0,0,0,742.588623
166,-1032,4,0,0,0,854.638428
1445,1332,1,0,0,0,692.538086
-63,1093,2,0,0,0,841.312622
-185,-896,3,0,0,0,912.212585
1420,788,1,0,0,0,747.196777
-967,1284,2,1,0,21,51.008602
-1109,-1942,3,0,0,0,655.603149
250,1020,1,0,0,0,872.501709
-983,223,2,1,0,24,47.117062
-83,-860,3,0,0,0,928.702148
1826,817,1,0,0,0,687.461426
-1580,900,2,1,0,24,31.982805
-1991,-1431,3,0,0,0,629.360474
1344,343,1,0,0,0,792.475708
-1905,239,2,0,0,0,680.114258
-1361,-393,3,0,0,0,786.423401
388,935,1,0,0,0,883.077759
-1051,315,2,1,0,24,44.775501
-307,-1923,3,0,0,0,695.157959
225,1651,1,0,0,0,739.825195
-1728,1436,2,1,0,24,24.907887
-1257,-1514,3,1,0,24,64.235832
1997,1832,1,0,0,0,600.887146
-764,155,2,0,0,0,939.093018
-268,-1251,3,0,0,0,815.706604
744,1938,1,0,0,0,676.871460
-796,1457,2,0,0,0,721.716980
-986,-1429,3,0,0,0,728.042114
1470,326,1,0,0,0,768.901611
-236,964,2,0,0,0,869.555847
-1280,-1466,3,1,0,24,66.082024
1711,1999,1,0,0,0,609.269348
-705,1137,2,0,0,0,783.679138
-1262,-1269,3,1,0,24,77.477402
1219,18,1,0,0,0,829.579163
-80,525,2,1,0,0,109.349556
-87,-409,3,0,0,0,1137.925659
555,580,1,0,0,0,949.881531
-2000,305,2,1,0,24,37.794987
-1246,-269,3,0,0,0,816.760010
1839,1971,1,0,0,0,602.393311
-1428,1510,2,1,0,24,24.832298
-1042,-966,3,0,0,0,785.556335
527,538,1,0,0,0,968.279846
-1284,-1625,3,0,0,0,677.539978
361,256,1,0,0,0,1121.563843
-20,-1462,3,0,0,0,777.335571
1493,389,1,0,0,0,761.907532
-1125,-617,3,0,0,0,814.875671
1641,1088,1,1,0,18,37.199291
-1726,-1409,3,0,0,0,656.659912
1489,120,1,1,0,6,35.208527
-1775,-728,3,0,0,0,699.431885
248,943,1,0,0,0,893.870544
-1614,-11,3,1,0,24,49.146896
1418,1108,1,0,0,0,717.762756
-479,-541,3,1,0,24,62.977932
1303,1101,1,0,0,0,733.086975
-127,-1957,3,1,0,23,42.525513
1112,457,1,0,0,0,833.591492
-227,-843,3,1,0,24,56.687267
1400,276,1,1,0,6,52.705261
-905,-875,3,0,0,0,820.364197
705,918,1,0,0,0,844.508606
-1888,-1429,3,0,0,0,639.305237
1075,802,1,1,0,6,74.954849
-563,-705,3,0,0,0,916.233398
40,1539,1,0,0,0,762.526855
-511,-1740,3,0,0,0,715.553284
277,1356,1,0,0,0,793.113281
-840,-117,3,0,0,0,934.048767
1562,610,1,0,0,0,738.002197
-396,-1345,3,1,0,24,57.995350
591,1969,1,1,0,18,47.002605
-526,-303,3,1,0,0,90.126228
1139,1276,1,0,0,0,732.325806
-1836,-1016,3,1,0,24,57.858719
1223,1589,1,0,0,0,686.787964
-13,-1621,3,0,0,0,747.716187
1981,1296,1,1,0,18,29.652691
887,435,1,0,0,0,890.098022
1359,1714,1,0,0,0,661.923523
1432,294,1,1,0,6,44.057060
926,1857,1,0,0,0,676.986206
1106,1686,1,0,0,0,685.189697
842,1878,1,1,0,18,47.742157
1051,591,1,0,0,0,832.749146
1616,972,1,0,0,0,704.353027
1700,377,1,0,0,0,727.193787
240,1901,1,1,0,18,48.109409
1783,829,1,1,0,6,34.966805
256,1423,1,1,0,18,72.279495
1301,408,1,0,0,0,797.407654
164,1428,1,0,0,0,782.239624
1300,1725,1,0,0,0,665.521912
277,1571,1,0,0,0,752.323303
1484,360,1,0,0,0,764.863159
1788,55,1,0,0,0,719.472839
856,1161,1,0,0,0,781.229858
745,1881,1,0,0,0,684.230713
794,1336,1,0,0,0,759.814697
652,85,1,1,0,0,75.084335
1117,1079,1,0,0,0,760.016968
1379,1203,1,0,0,0,712.957764
1897,1809,1,0,0,0,610.350220
613,753,1,0,0,0,895.083374
354,1950,1,0,0,0,690.129761
1667,1272,1,0,0,0,673.998718
781,49,1,0,0,0,957.234375
800,1496,1,0,0,0,734.672058
1214,1960,1,1,0,18,38.867977
240,410,1,0,0,0,1101.112549
623,430,1,0,0,0,966.799805
643,253,1,0,0,0,993.093811
191,589,1,1,0,0,86.200027
1206,253,1,1,0,6,40.588333
950,1084,1,0,0,0,781.444031


each generation good chromosome number
4,8,12,13,13,13,17,16,17,18,17,18,19,23,23,24,24,24,24,25,25,27,29,28,29,30,31,29,29,30,30,31,33,33,33,34,34,36,35,36,36,36,34,37,36,37,37,38,37,37,40,43,42,43,43,43,45,46,47,49,50,46,46,47,49,50,51,54,53,52,51,53,51,49,50,50,51,52,53,54,56,57,58,58,59,58,59,59,59,56,58,58,57,57,57,57,59,58,60,60,
